case,external_solver,resolution,element_id,centroid_x,centroid_y,centroid_z,von_mises_sfc,von_mises_external,von_mises_abs_error,status,details
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,209,0.4375,0.11250000000000002,0.1375,130.71673230535154,130.71673230524615,1.0538769856793806e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,210,0.5625,0.11250000000000002,0.11250000000000002,144.35619228011632,144.3561922800139,1.0243184078717604e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,211,0.6875,0.1375,0.11250000000000002,40.126778764481955,40.12677876447946,2.4940050025179517e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,212,0.625,0.125,0.125,77.59903438170842,77.59903438163543,7.298694981727749e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,213,0.5625,0.1375,0.1375,156.77923465916737,156.77923465906213,1.0524559002078604e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,214,0.6875,0.11250000000000002,0.1375,63.30387445960452,63.30387445958593,1.8594903394841822e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,215,0.8125,0.11250000000000002,0.11250000000000002,84.03756988885334,84.03756988882746,2.587796643638285e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,216,0.9375,0.1375,0.11250000000000002,22.271255966253932,22.27125596625026,3.673505943879718e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,217,0.875,0.125,0.125,48.540156448124,48.54015644810933,1.467270749344607e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,218,0.8125,0.1375,0.1375,89.09755390300143,89.09755390297839,2.3035795493342448e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,219,0.9375,0.11250000000000002,0.1375,26.8085557855755,26.80855578557254,2.9594104944408173e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,220,0.0625,0.1625,0.11250000000000002,245.54026904955694,245.54026904936833,1.88606463780161e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,221,0.1875,0.1875,0.11250000000000002,154.17329869922943,154.1732986990771,1.5234036254696548e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,222,0.125,0.175,0.125,143.67820475302733,143.67820475289372,1.3361045603232924e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,223,0.0625,0.1875,0.1375,263.71882328503864,263.7188232848551,1.8354739950154908e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,224,0.1875,0.16250000000000003,0.1375,182.54396680427968,182.54396680412094,1.5873524716880638e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,225,0.3125,0.1625,0.11250000000000002,210.48338175658404,210.48338175643178,1.5225509741867427e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,226,0.4375,0.1875,0.11250000000000002,97.09910847635358,97.09910847627124,8.233769221988041e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,227,0.375,0.175,0.125,121.85736343976579,121.85736343965914,1.0665246463759104e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,228,0.3125,0.1875,0.1375,229.57727670409886,229.57727670395076,1.4810552784183528e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,229,0.4375,0.16250000000000003,0.1375,133.33613220155473,133.33613220145887,9.586642590875272e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,230,0.5625,0.1625,0.11250000000000002,145.91469403924455,145.914694039145,9.956124813470524e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,231,0.6875,0.1875,0.11250000000000002,37.19687035239424,37.1968703523911,3.140598892059643e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,232,0.625,0.175,0.125,82.77197436445299,82.7719743643832,6.978950750635704e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,233,0.5625,0.1875,0.1375,162.59518722643435,162.59518722633254,1.0180656317970715e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,234,0.6875,0.16250000000000003,0.1375,66.77465183800032,66.77465183797725,2.3078428057488054e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,235,0.8125,0.1625,0.11250000000000002,85.68377004437686,85.68377004435266,2.4201085579989012e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,236,0.9375,0.1875,0.11250000000000002,29.054013210606023,29.05401321060649,4.689582056016661e-13,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,237,0.875,0.175,0.125,52.194340120758696,52.19434012074604,1.2654766123887384e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,238,0.8125,0.1875,0.1375,94.99046758131554,94.99046758129562,1.992361831071321e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,239,0.9375,0.16250000000000003,0.1375,31.415709951809404,31.415709951806406,2.9984903449076228e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,240,0.0625,0.0125,0.16250000000000003,252.82890778246016,252.82890778223504,2.2512836039823014e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,241,0.1875,0.037500000000000006,0.16250000000000003,199.70918737874038,199.70918737853407,2.063131887553027e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,242,0.125,0.025,0.175,209.13822892930403,209.13822892907794,2.2609469851886388e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,243,0.0625,0.037500000000000006,0.1875,305.7888159623704,305.7888159620986,2.717683855735231e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,244,0.1875,0.0125,0.1875,279.79699308883704,279.7969930885351,3.019522409886122e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,245,0.3125,0.0125,0.16250000000000003,200.47788661172152,200.47788661155775,1.637658897379879e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,246,0.4375,0.037500000000000006,0.16250000000000003,139.30658417352834,139.30658417340072,1.27613475342514e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,247,0.375,0.025,0.175,151.21318760002745,151.2131875998743,1.531645921204472e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,248,0.3125,0.037500000000000006,0.1875,260.64848177936835,260.64848177915724,2.1111645764904097e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,249,0.4375,0.0125,0.1875,194.3322231884792,194.33222318829598,1.8320633898838423e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,250,0.5625,0.0125,0.16250000000000003,138.53241332237832,138.53241332227483,1.0348344403610099e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,251,0.6875,0.037500000000000006,0.16250000000000003,68.45232970909036,68.45232970907159,1.8772539078781847e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,252,0.625,0.025,0.175,93.23541192664953,93.23541192657473,7.480593922082335e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,253,0.5625,0.037500000000000006,0.1875,167.9180930161471,167.91809301603413,1.1297629498585593e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,254,0.6875,0.0125,0.1875,102.02934131696428,102.02934131691725,4.702371825260343e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,255,0.8125,0.0125,0.16250000000000003,75.11224768973607,75.11224768971474,2.1330492927518208e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,256,0.9375,0.037500000000000006,0.16250000000000003,20.422677829380635,20.42267782937126,9.375611398354522e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,257,0.875,0.025,0.175,41.44646801083651,41.44646801082179,1.4722445484949276e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,258,0.8125,0.037500000000000006,0.1875,82.05620918848689,82.05620918846623,2.0662582755903713e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,259,0.9375,0.0125,0.1875,34.0520620701038,34.05206207009488,8.924416761146858e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,260,0.0625,0.0625,0.16250000000000003,259.80809551273137,259.80809551251144,2.199271875724662e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,261,0.1875,0.0875,0.16250000000000003,201.71418464607729,201.71418464588427,1.9301182874187361e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,262,0.125,0.07500000000000001,0.175,207.78468515212012,207.78468515191318,2.0693846636277158e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,263,0.0625,0.0875,0.1875,311.28154995596236,311.2815499557047,2.5767121769604273e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,264,0.1875,0.0625,0.1875,265.2568877768817,265.25688777661696,2.647198016347829e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,265,0.3125,0.0625,0.16250000000000003,213.55212115438042,213.55212115421645,1.6396484170400072e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,266,0.4375,0.0875,0.16250000000000003,142.5030986273733,142.50309862725592,1.1738165994756855e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,267,0.375,0.07500000000000001,0.175,160.75570819788433,160.7557081977357,1.4864554032101296e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,268,0.3125,0.0875,0.1875,259.3310242774717,259.33102427727766,1.9406343199079856e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,269,0.4375,0.0625,0.1875,196.56962886371767,196.5696288635436,1.7405454855179414e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,270,0.5625,0.0625,0.16250000000000003,144.224358678588,144.224358678487,1.0101075531565584e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,271,0.6875,0.0875,0.16250000000000003,72.18855895273839,72.18855895271331,2.5082158572331537e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,272,0.625,0.07500000000000001,0.175,99.23239136220634,99.23239136213189,7.44506678529433e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,273,0.5625,0.0875,0.1875,171.9126408513092,171.912640851198,1.1118572729174048e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,274,0.6875,0.0625,0.1875,106.00865019703886,106.00865019699137,4.7492676458205096e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,275,0.8125,0.0625,0.16250000000000003,75.89515918984533,75.89515918982788,1.745092959026806e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,276,0.9375,0.0875,0.16250000000000003,22.478030049347684,22.478030049334414,1.3269385590319871e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,277,0.875,0.07500000000000001,0.175,44.831478809018606,44.83147880900572,1.2882139799330616e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,278,0.8125,0.0875,0.1875,84.43750596318658,84.43750596316436,2.2225776774575934e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,279,0.9375,0.0625,0.1875,33.37234312507329,33.372343125063146,1.014655026665423e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,280,0.0625,0.11250000000000002,0.16250000000000003,263.76536239705933,263.76536239684776,2.1157120499992743e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,281,0.1875,0.1375,0.16250000000000003,205.27992735929254,205.2799273591129,1.7965362530958373e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,282,0.125,0.125,0.175,207.90638466893103,207.90638466874452,1.865032572823111e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,283,0.0625,0.1375,0.1875,314.4287033861493,314.42870338590825,2.410729393886868e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,284,0.1875,0.11250000000000002,0.1875,268.8276421848054,268.8276421845589,2.4652990759932436e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,285,0.3125,0.11250000000000002,0.16250000000000003,216.3139229358556,216.3139229357,1.5560885913146194e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,286,0.4375,0.1375,0.16250000000000003,144.92818675511035,144.9281867550018,1.085425083147129e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,287,0.375,0.125,0.175,165.61800097662925,165.6180009764921,1.3713474800169934e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,288,0.3125,0.1375,0.1875,263.53816645638386,263.5381664562015,1.823536877054721e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,289,0.4375,0.11250000000000002,0.1875,200.78432358428503,200.78432358412414,1.6089529708551709e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,290,0.5625,0.11250000000000002,0.16250000000000003,147.22597960004958,147.22597959995142,9.816858437261544e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,291,0.6875,0.1375,0.16250000000000003,74.9951394006453,74.995139400625,2.029310053330846e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,292,0.625,0.125,0.175,104.92180218777435,104.92180218770413,7.02158331478131e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,293,0.5625,0.1375,0.1875,177.15395005759726,177.15395005748937,1.0788880899781361e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,294,0.6875,0.11250000000000002,0.1875,110.77337760514956,110.77337760509593,5.363176569517236e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,295,0.8125,0.11250000000000002,0.16250000000000003,77.29207415490437,77.29207415488636,1.800515292416094e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,296,0.9375,0.1375,0.16250000000000003,26.87080353533863,26.870803535334833,3.7978509226377355e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,297,0.875,0.125,0.175,49.14016609914757,49.140166099138774,8.79651906871004e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,298,0.8125,0.1375,0.1875,88.1256359918466,88.12563599182731,1.928412984852912e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,299,0.9375,0.11250000000000002,0.1875,37.41952126345757,37.419521263441936,1.5631940186722204e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,300,0.0625,0.1625,0.16250000000000003,265.0645794334777,265.0645794332779,1.9980461729574017e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,301,0.1875,0.1875,0.16250000000000003,201.3510009595031,201.35100095934047,1.6262902136077173e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,302,0.125,0.175,0.175,206.7169416716675,206.71694167150193,1.6558487914153375e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,303,0.0625,0.1875,0.1875,313.703645565763,313.70364556554273,2.2026824808563106e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,304,0.1875,0.16250000000000003,0.1875,278.20524611757423,278.20524611734044,2.3379698177450337e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,305,0.3125,0.1625,0.16250000000000003,219.08365413649977,219.08365413635093,1.4884449228702579e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,306,0.4375,0.1875,0.16250000000000003,140.52385432320196,140.52385432310808,9.387690624862444e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,307,0.375,0.175,0.175,169.33808198897415,169.33808198885157,1.2258283277333248e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,308,0.3125,0.1875,0.1875,280.08352124749564,280.0835212473189,1.7672618923825212e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,309,0.4375,0.16250000000000003,0.1875,206.6999196955659,206.69991969541448,1.5143086784519255e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,310,0.5625,0.1625,0.16250000000000003,151.1270219764608,151.1270219763641,9.671907719166484e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,311,0.6875,0.1875,0.16250000000000003,74.30714694482762,74.3071469448088,1.8815171642927453e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,312,0.625,0.175,0.175,110.62857751240611,110.62857751233771,6.839684374426724e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,313,0.5625,0.1875,0.1875,189.99435937500215,189.99435937489088,1.1127099242003169e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,314,0.6875,0.16250000000000003,0.1875,116.1128924575349,116.11289245748736,4.75353090223507e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,315,0.8125,0.1625,0.16250000000000003,80.13475763333484,80.13475763332053,1.4310330698208418e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,316,0.9375,0.1875,0.16250000000000003,34.12275884096435,34.12275884095911,5.243805389909539e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,317,0.875,0.175,0.175,54.64010508349423,54.640105083484194,1.0032863428932615e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,318,0.8125,0.1875,0.1875,97.33993046179391,97.33993046177152,2.2396307031158358e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,319,0.9375,0.16250000000000003,0.1875,42.52824311047363,42.52824311046373,9.904965736495797e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
